frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula,conf_matricula,mx1,my1,mx2,my2,OCR_Paddle,Conf_Paddle,OCR_Easy,Conf_Easy
1248,car,0.3047334849834442,10,1398,324,1444,363,,,,,,,,,,
1248,car,0.27306392788887024,5,1228,323,1251,339,,,,,,,,,,
1248,plate,0.2557719945907593,27,1706,425,1751,443,plate,0.2557719945907593,1706,425,1751,443,NON_DETECTION,0.0,NON_DETECTION,0.0
1249,car,0.8918325304985046,25,1524,330,1788,476,,,,,,,,,,
1249,person,0.8789817690849304,19,287,257,383,469,,,,,,,,,,
1249,car,0.848788321018219,8,1104,311,1199,379,,,,,,,,,,
1249,person,0.8144640326499939,49,194,270,268,468,,,,,,,,,,
1249,person,0.8065295219421387,7,892,294,917,365,,,,,,,,,,
1249,car,0.7822362184524536,16,1302,319,1344,350,,,,,,,,,,
1249,car,0.705697774887085,5,1260,319,1301,346,,,,,,,,,,
1249,car,0.5714775919914246,1,1425,320,1511,381,,,,,,,,,,
1249,car,0.5497990250587463,9,1000,306,1073,341,,,,,,,,,,
1249,car,0.520622968673706,16,1340,324,1373,352,,,,,,,,,,
1249,car,0.43474331498146057,10,1360,324,1397,355,,,,,,,,,,
1249,car,0.3634050488471985,1,1403,330,1436,364,,,,,,,,,,
1249,car,0.3507861793041229,1,1387,325,1433,360,,,,,,,,,,
1249,car,0.346887469291687,3,1466,323,1512,383,,,,,,,,,,
1249,car,0.3397793769836426,15,1202,320,1222,346,,,,,,,,,,
1249,car,0.3144623935222626,1,1399,324,1443,363,,,,,,,,,,
1249,car,0.25015130639076233,5,1226,324,1246,340,,,,,,,,,,
1250,car,0.8995564579963684,25,1515,333,1769,473,,,,,,,,,,
1250,person,0.891018807888031,19,289,257,386,469,,,,,,,,,,
1250,car,0.836582601070404,8,1102,311,1198,380,,,,,,,,,,
1250,person,0.8058927059173584,49,198,270,271,468,,,,,,,,,,
1250,person,0.7988707423210144,7,892,293,917,365,,,,,,,,,,
1250,car,0.7853785753250122,16,1302,320,1344,350,,,,,,,,,,
1250,car,0.7136406898498535,5,1262,320,1301,346,,,,,,,,,,
1250,car,0.5421895384788513,9,999,306,1074,341,,,,,,,,,,
1250,car,0.5305331945419312,1,1425,320,1511,381,,,,,,,,,,
1250,car,0.4998043477535248,10,1340,324,1373,351,,,,,,,,,,
1250,car,0.4830471873283386,1,1457,323,1513,383,,,,,,,,,,
1250,car,0.4208698868751526,10,1359,324,1396,355,,,,,,,,,,
1250,car,0.3649618923664093,10,1387,325,1433,360,,,,,,,,,,
1250,car,0.36426857113838196,10,1403,331,1436,364,,,,,,,,,,
1250,car,0.3056143522262573,10,1399,324,1444,363,,,,,,,,,,
1250,car,0.28939032554626465,3,1506,318,1566,380,,,,,,,,,,
1250,car,0.2695258855819702,15,1200,320,1221,347,,,,,,,,,,
1251,car,0.9033583998680115,25,1508,332,1753,467,,,,,,,,,,
1251,person,0.8936819434165955,19,290,256,386,469,,,,,,,,,,
1251,car,0.8563076257705688,8,1100,311,1197,380,,,,,,,,,,
1251,person,0.7994533181190491,7,891,293,916,364,,,,,,,,,,
1251,car,0.7959425449371338,5,1302,320,1344,350,,,,,,,,,,
1251,person,0.7826822996139526,49,201,267,272,467,,,,,,,,,,
1251,car,0.7292557954788208,5,1263,321,1301,346,,,,,,,,,,
1251,car,0.5833653807640076,1,1466,323,1512,383,,,,,,,,,,
1251,car,0.5432521104812622,9,999,306,1075,341,,,,,,,,,,
1251,car,0.5069230794906616,16,1340,324,1373,351,,,,,,,,,,
1251,car,0.491077184677124,1,1425,320,1500,380,,,,,,,,,,
1251,car,0.47196468710899353,1,1435,323,1512,383,,,,,,,,,,
1251,car,0.43854930996894836,1,1424,321,1478,380,,,,,,,,,,
1251,car,0.43409788608551025,3,1503,318,1567,381,,,,,,,,,,
1251,car,0.43037667870521545,10,1359,324,1396,355,,,,,,,,,,
1251,car,0.3943746089935303,1,1387,325,1432,360,,,,,,,,,,
1251,car,0.3807256817817688,1,1403,330,1437,364,,,,,,,,,,
1251,car,0.28802433609962463,1,1400,323,1444,364,,,,,,,,,,
1251,car,0.2832523286342621,15,1201,320,1222,348,,,,,,,,,,
1251,car,0.28161555528640747,8,1180,311,1209,350,,,,,,,,,,
1252,car,0.9067681431770325,25,1501,330,1736,464,,,,,,,,,,
1252,person,0.900385320186615,19,292,256,385,464,,,,,,,,,,
1252,car,0.858072817325592,8,1099,311,1197,382,,,,,,,,,,
1252,car,0.8038623332977295,5,1302,320,1344,350,,,,,,,,,,
1252,person,0.7912501096725464,49,204,269,274,464,,,,,,,,,,
1252,person,0.7847265005111694,7,890,293,916,364,,,,,,,,,,
1252,car,0.7213508486747742,5,1263,321,1301,346,,,,,,,,,,
1252,car,0.5804191827774048,1,1425,320,1511,381,,,,,,,,,,
1252,car,0.5758734941482544,9,999,306,1075,341,,,,,,,,,,
1252,car,0.5172885656356812,1,1449,322,1512,382,,,,,,,,,,
1252,car,0.5132554769515991,3,1501,318,1566,373,,,,,,,,,,
1252,car,0.510311484336853,10,1340,324,1373,351,,,,,,,,,,
1252,car,0.42833614349365234,10,1359,324,1396,355,,,,,,,,,,
1252,car,0.38135600090026855,10,1403,330,1437,364,,,,,,,,,,
1252,car,0.36269912123680115,10,1387,325,1432,360,,,,,,,,,,
1252,car,0.32525205612182617,10,1399,324,1444,363,,,,,,,,,,
1252,car,0.3017038106918335,15,1197,322,1222,348,,,,,,,,,,
1252,car,0.2551657259464264,8,1180,311,1210,349,,,,,,,,,,
1253,car,0.8953755497932434,22,1494,333,1721,462,,,,,,,,,,
1253,person,0.8878981471061707,19,295,255,383,463,,,,,,,,,,
1253,car,0.8669402003288269,33,1096,310,1196,384,,,,,,,,,,
1253,car,0.7932662963867188,5,1302,320,1344,350,,,,,,,,,,
1253,person,0.7877869009971619,49,207,268,273,461,,,,,,,,,,
1253,person,0.7609080672264099,7,889,292,915,364,,,,,,,,,,
1253,car,0.6487976908683777,5,1263,321,1301,344,,,,,,,,,,
1253,car,0.5812786817550659,9,999,306,1075,341,,,,,,,,,,
1253,car,0.5696688890457153,3,1501,319,1566,368,,,,,,,,,,
1253,car,0.5181750655174255,16,1340,324,1373,351,,,,,,,,,,
1253,car,0.5001485347747803,1,1465,323,1511,384,,,,,,,,,,
1253,car,0.4942706823348999,1,1425,320,1507,380,,,,,,,,,,
1253,car,0.4260365962982178,10,1361,324,1397,355,,,,,,,,,,
1253,car,0.37994271516799927,1,1402,330,1438,364,,,,,,,,,,
1253,car,0.37768781185150146,1,1387,325,1433,360,,,,,,,,,,
1253,car,0.3260422348976135,8,1195,322,1221,349,,,,,,,,,,
1253,car,0.31264784932136536,32,1564,318,1621,337,,,,,,,,,,
1253,car,0.31125500798225403,1,1397,324,1444,363,,,,,,,,,,
1254,car,0.9011260867118835,22,1486,332,1707,459,,,,,,,,,,
1254,person,0.8768334984779358,19,299,254,384,463,,,,,,,,,,
1254,car,0.8405804634094238,33,1093,310,1195,384,,,,,,,,,,
1254,car,0.7882781028747559,5,1302,320,1344,350,,,,,,,,,,
1254,person,0.7865357995033264,49,209,267,277,462,,,,,,,,,,
1254,person,0.7612684965133667,7,888,291,915,365,,,,,,,,,,
1254,car,0.625732421875,5,1266,321,1301,344,,,,,,,,,,
1254,car,0.5953212976455688,9,998,306,1075,341,,,,,,,,,,
1254,car,0.518470823764801,10,1340,324,1373,351,,,,,,,,,,
1254,car,0.5070250034332275,1,1425,320,1501,380,,,,,,,,,,
1254,car,0.4453818202018738,1,1465,323,1511,384,,,,,,,,,,
1254,car,0.43432819843292236,10,1359,324,1396,355,,,,,,,,,,
1254,car,0.3961891829967499,10,1387,324,1433,360,,,,,,,,,,
1254,car,0.38499534130096436,10,1403,329,1438,364,,,,,,,,,,
1254,car,0.3836404085159302,1,1497,318,1565,368,,,,,,,,,,
1254,car,0.3174230754375458,10,1396,323,1443,363,,,,,,,,,,
1254,car,0.2950209081172943,8,1197,323,1221,349,,,,,,,,,,
1254,car,0.2813412845134735,32,1567,319,1620,336,,,,,,,,,,
1255,car,0.9098103642463684,22,1480,331,1695,456,,,,,,,,,,
1255,person,0.8689398765563965,19,304,254,384,464,,,,,,,,,,
1255,car,0.8641906380653381,33,1090,310,1194,386,,,,,,,,,,
1255,person,0.8046154975891113,49,212,267,278,462,,,,,,,,,,
1255,person,0.787990927696228,7,889,291,915,365,,,,,,,,,,
1255,car,0.7836251258850098,5,1302,320,1344,350,,,,,,,,,,
1255,car,0.6500124335289001,5,1267,321,1302,345,,,,,,,,,,
1255,car,0.58278489112854,9,997,306,1075,341,,,,,,,,,,
1255,car,0.5373069643974304,10,1425,320,1477,379,,,,,,,,,,
1255,car,0.5244259834289551,16,1340,324,1373,351,,,,,,,,,,
1255,car,0.4971372187137604,1,1465,323,1511,383,,,,,,,,,,
1255,car,0.4319647550582886,1,1425,321,1496,381,,,,,,,,,,
1255,car,0.4303424060344696,16,1359,324,1396,355,,,,,,,,,,
1255,car,0.3906542658805847,10,1387,324,1433,360,,,,,,,,,,
1255,car,0.3800070881843567,3,1503,318,1567,365,,,,,,,,,,
1255,car,0.37912458181381226,1,1402,328,1438,364,,,,,,,,,,
1255,car,0.3088953197002411,1,1397,322,1444,364,,,,,,,,,,
1255,car,0.2826499938964844,8,1199,322,1222,349,,,,,,,,,,
1255,car,0.271342009305954,8,1175,311,1210,352,,,,,,,,,,
1255,car,0.2712552845478058,5,1263,318,1301,342,,,,,,,,,,
1255,car,0.2583732306957245,32,1569,318,1620,336,,,,,,,,,,
1256,car,0.9058036804199219,22,1472,331,1681,453,,,,,,,,,,
1256,car,0.8525934219360352,33,1087,309,1192,387,,,,,,,,,,
1256,person,0.8486464619636536,19,308,253,384,464,,,,,,,,,,
1256,person,0.8111850619316101,49,215,267,282,462,,,,,,,,,,
1256,person,0.8038855195045471,7,888,291,915,364,,,,,,,,,,
1256,car,0.7972690463066101,5,1301,320,1344,350,,,,,,,,,,
1256,car,0.6875238418579102,5,1268,321,1303,346,,,,,,,,,,
1256,car,0.5775980949401855,9,997,306,1076,342,,,,,,,,,,
1256,car,0.5463252663612366,16,1340,324,1373,351,,,,,,,,,,
1256,car,0.4546431005001068,1,1425,321,1498,380,,,,,,,,,,
1256,car,0.4333134591579437,10,1360,324,1397,355,,,,,,,,,,
1256,car,0.42637771368026733,8,1173,311,1209,353,,,,,,,,,,
1256,car,0.3812047243118286,1,1446,322,1511,382,,,,,,,,,,
1256,car,0.3784424960613251,1,1467,322,1512,380,,,,,,,,,,
1256,car,0.3726467490196228,10,1386,325,1433,360,,,,,,,,,,
1256,car,0.35088011622428894,10,1404,330,1438,364,,,,,,,,,,
1256,car,0.3091042637825012,10,1398,323,1444,363,,,,,,,,,,
1256,car,0.25560885667800903,5,1263,317,1301,342,,,,,,,,,,
1257,car,0.8758857250213623,22,1467,332,1673,450,,,,,,,,,,
1257,car,0.8556923270225525,33,1084,309,1190,387,,,,,,,,,,
1257,person,0.8411667943000793,19,312,253,387,464,,,,,,,,,,
1257,person,0.8178567886352539,49,218,267,291,460,,,,,,,,,,
1257,car,0.7997594475746155,5,1301,320,1344,350,,,,,,,,,,
1257,person,0.7934044599533081,7,887,291,915,364,,,,,,,,,,
1257,car,0.6952844262123108,5,1269,321,1303,346,,,,,,,,,,
1257,car,0.6949070692062378,1,1425,320,1510,380,,,,,,,,,,
1257,car,0.6041914224624634,9,998,306,1077,342,,,,,,,,,,
1257,car,0.5630943179130554,8,1171,311,1209,353,,,,,,,,,,
1257,car,0.5436152815818787,16,1340,324,1374,351,,,,,,,,,,
1257,car,0.4273397624492645,10,1359,324,1397,355,,,,,,,,,,
1257,car,0.4141434133052826,1,1394,324,1442,362,,,,,,,,,,
1257,car,0.3959003686904907,1,1402,330,1436,363,,,,,,,,,,
1257,car,0.36044827103614807,1,1386,325,1432,360,,,,,,,,,,
1258,car,0.882050096988678,22,1463,335,1656,447,,,,,,,,,,
1258,person,0.863353431224823,19,316,254,391,464,,,,,,,,,,
1258,car,0.8630306720733643,33,1081,310,1189,389,,,,,,,,,,
1258,person,0.8119602203369141,49,221,268,294,461,,,,,,,,,,
1258,car,0.7975174784660339,5,1301,320,1343,349,,,,,,,,,,
1258,person,0.7899078130722046,7,887,292,914,365,,,,,,,,,,
1258,car,0.6894216537475586,5,1269,321,1303,346,,,,,,,,,,
1258,car,0.5755210518836975,9,1000,306,1079,343,,,,,,,,,,
1258,car,0.5737104415893555,1,1425,321,1484,379,,,,,,,,,,
1258,car,0.5624415874481201,8,1171,312,1209,353,,,,,,,,,,
1258,car,0.5402073860168457,10,1340,324,1374,351,,,,,,,,,,
1258,car,0.42111608386039734,10,1361,324,1397,355,,,,,,,,,,
1258,car,0.3973844647407532,1,1394,324,1442,362,,,,,,,,,,
1258,car,0.3891533315181732,1,1386,325,1434,360,,,,,,,,,,
1258,car,0.3876485526561737,1,1402,328,1438,363,,,,,,,,,,
1258,car,0.374946266412735,1,1425,322,1510,377,,,,,,,,,,
1259,car,0.880364179611206,3,1457,331,1647,444,,,,,,,,,,
1259,person,0.8646435141563416,19,321,255,399,464,,,,,,,,,,
1259,car,0.8642194867134094,33,1076,310,1188,390,,,,,,,,,,
1259,person,0.8294543623924255,49,225,269,307,462,,,,,,,,,,
1259,car,0.8005285859107971,5,1301,320,1343,349,,,,,,,,,,
1259,person,0.7951238751411438,7,886,292,914,365,,,,,,,,,,
1259,car,0.7123113870620728,5,1270,321,1303,346,,,,,,,,,,
1259,car,0.6455337405204773,8,1169,312,1208,353,,,,,,,,,,
1259,car,0.6171993613243103,1,1425,321,1495,378,,,,,,,,,,
1259,car,0.5626280903816223,9,1001,307,1078,342,,,,,,,,,,
1259,car,0.5406465530395508,10,1340,324,1374,351,,,,,,,,,,
1259,car,0.4182538390159607,10,1361,324,1396,355,,,,,,,,,,
1259,car,0.3968604803085327,1,1393,324,1442,362,,,,,,,,,,
1259,car,0.382003515958786,1,1386,325,1433,360,,,,,,,,,,
1259,car,0.3722239136695862,1,1402,328,1438,364,,,,,,,,,,
1259,car,0.2619830369949341,1,1429,322,1510,372,,,,,,,,,,
1260,car,0.883739173412323,3,1449,328,1635,442,,,,,,,,,,
1260,car,0.8642286658287048,33,1072,310,1187,391,,,,,,,,,,
1260,person,0.8503151535987854,19,324,256,399,464,,,,,,,,,,
1260,person,0.8391408920288086,49,227,270,312,461,,,,,,,,,,
1260,person,0.8001936078071594,7,886,292,914,364,,,,,,,,,,
1260,car,0.7979965209960938,5,1301,320,1343,349,,,,,,,,,,
1260,car,0.6955094337463379,5,1271,321,1302,346,,,,,,,,,,
1260,car,0.6640300154685974,8,1170,313,1208,352,,,,,,,,,,
1260,car,0.6233518123626709,1,1425,321,1487,378,,,,,,,,,,
1260,car,0.5484234094619751,10,1340,324,1373,351,,,,,,,,,,
1260,car,0.42932388186454773,1,1394,323,1444,362,,,,,,,,,,
1260,car,0.426412433385849,9,1003,307,1081,342,,,,,,,,,,
1260,car,0.41591066122055054,1,1360,324,1396,354,,,,,,,,,,
1260,car,0.39771944284439087,1,1403,327,1439,364,,,,,,,,,,
1260,car,0.3817395865917206,1,1386,324,1434,360,,,,,,,,,,
1260,person,0.27919888496398926,42,964,294,981,345,,,,,,,,,,
1260,car,0.2526906132698059,14,1512,318,1567,334,,,,,,,,,,
1261,car,0.8751475811004639,33,1069,309,1187,391,,,,,,,,,,
1261,car,0.8700675368309021,3,1445,327,1625,440,,,,,,,,,,
1261,person,0.844639003276825,49,232,271,311,461,,,,,,,,,,
1261,person,0.83921879529953,19,327,257,403,464,,,,,,,,,,
1261,person,0.7962928414344788,7,886,293,913,364,,,,,,,,,,
1261,car,0.7937432527542114,5,1300,320,1343,350,,,,,,,,,,
1261,car,0.7054926156997681,8,1168,312,1208,353,,,,,,,,,,
1261,car,0.6941350102424622,5,1271,321,1302,346,,,,,,,,,,
1261,car,0.58890300989151,1,1425,321,1487,379,,,,,,,,,,
1261,car,0.5499581098556519,10,1340,324,1373,352,,,,,,,,,,
1261,car,0.4853997230529785,9,1003,307,1080,342,,,,,,,,,,
1261,car,0.4092227518558502,10,1363,324,1397,356,,,,,,,,,,
1261,car,0.40910056233406067,1,1392,323,1445,362,,,,,,,,,,
1261,car,0.38629215955734253,1,1388,324,1434,360,,,,,,,,,,
1261,car,0.30690038204193115,1,1404,327,1444,365,,,,,,,,,,
1261,car,0.2670440971851349,8,1225,324,1243,339,,,,,,,,,,
1262,car,0.8791660666465759,33,1066,310,1185,393,,,,,,,,,,
1262,person,0.8386563062667847,19,331,256,404,464,,,,,,,,,,
1262,car,0.8375990390777588,3,1442,324,1616,437,,,,,,,,,,
1262,person,0.8270589709281921,49,236,272,311,460,,,,,,,,,,
1262,person,0.7961519956588745,7,886,293,913,365,,,,,,,,,,
1262,car,0.7907611727714539,5,1300,320,1343,350,,,,,,,,,,
1262,car,0.7034421563148499,5,1271,320,1303,346,,,,,,,,,,
1262,car,0.6985561847686768,8,1167,312,1207,353,,,,,,,,,,
1262,car,0.6196642518043518,1,1424,321,1482,377,,,,,,,,,,
1262,car,0.5515759587287903,10,1340,324,1372,352,,,,,,,,,,
1262,car,0.5137524604797363,9,1003,307,1079,342,,,,,,,,,,
1262,car,0.4527321457862854,1,1393,323,1445,363,,,,,,,,,,
1262,car,0.4200362265110016,1,1362,324,1397,355,,,,,,,,,,
1262,car,0.36961600184440613,1,1403,326,1442,367,,,,,,,,,,
1262,person,0.3222709894180298,42,965,293,983,344,,,,,,,,,,
1263,car,0.8816974759101868,33,1062,310,1182,395,,,,,,,,,,
1263,person,0.8478401303291321,19,331,256,404,463,,,,,,,,,,
1263,person,0.8353320360183716,49,239,271,312,460,,,,,,,,,,
1263,person,0.7807981967926025,7,887,294,912,365,,,,,,,,,,
1263,car,0.7773061394691467,5,1301,320,1343,350,,,,,,,,,,
1263,car,0.772708535194397,3,1437,323,1607,435,,,,,,,,,,
1263,car,0.7269448637962341,8,1165,312,1207,353,,,,,,,,,,
1263,car,0.6984149217605591,5,1271,320,1304,346,,,,,,,,,,
1263,car,0.5714278817176819,10,1340,325,1371,352,,,,,,,,,,
1263,car,0.5603023171424866,9,1003,308,1075,342,,,,,,,,,,
1263,car,0.48750874400138855,1,1423,321,1482,373,,,,,,,,,,
1263,car,0.44917917251586914,1,1388,324,1432,360,,,,,,,,,,
1263,car,0.4194507896900177,1,1363,325,1397,356,,,,,,,,,,
1263,person,0.2763729989528656,42,965,294,983,338,,,,,,,,,,
1263,car,0.2690044343471527,8,1224,324,1244,339,,,,,,,,,,
1263,car,0.2582336366176605,5,1256,318,1275,339,,,,,,,,,,
1264,car,0.8831818699836731,33,1056,309,1180,397,,,,,,,,,,
1264,person,0.8365672826766968,19,332,256,406,463,,,,,,,,,,
1264,car,0.8243066668510437,3,1432,328,1598,432,,,,,,,,,,
1264,person,0.8129852414131165,49,242,270,312,460,,,,,,,,,,
1264,car,0.7803593873977661,10,1301,320,1343,350,,,,,,,,,,
1264,person,0.7426512837409973,7,887,294,912,365,,,,,,,,,,
1264,car,0.7205706834793091,5,1272,320,1304,345,,,,,,,,,,
1264,car,0.7123890519142151,8,1163,312,1207,353,,,,,,,,,,
1264,car,0.5576147437095642,1,1340,324,1372,352,,,,,,,,,,
1264,car,0.5249419212341309,9,1006,308,1071,341,,,,,,,,,,
1264,car,0.41979533433914185,1,1364,324,1398,356,,,,,,,,,,
1264,car,0.40197551250457764,1,1388,324,1432,360,,,,,,,,,,
1264,car,0.39602553844451904,1,1425,321,1478,368,,,,,,,,,,
1264,car,0.31456345319747925,5,1255,318,1275,339,,,,,,,,,,
1264,car,0.308155357837677,1,1393,323,1445,365,,,,,,,,,,
1264,person,0.3054902255535126,42,966,294,984,340,,,,,,,,,,
1264,car,0.27883750200271606,1,1428,322,1499,366,,,,,,,,,,
1264,car,0.2724522352218628,5,1223,323,1244,339,,,,,,,,,,
1264,car,0.2716953158378601,1,1406,323,1461,369,,,,,,,,,,
1265,car,0.8829607963562012,33,1054,309,1179,398,,,,,,,,,,
1265,car,0.8306312561035156,3,1429,326,1589,430,,,,,,,,,,
1265,person,0.8275843858718872,19,337,255,410,462,,,,,,,,,,
1265,person,0.8045659065246582,49,247,269,313,459,,,,,,,,,,
1265,car,0.7794710397720337,10,1301,320,1343,350,,,,,,,,,,
1265,person,0.7518669366836548,7,887,293,912,365,,,,,,,,,,
1265,car,0.7417286038398743,10,1272,320,1304,347,,,,,,,,,,
1265,car,0.7397624850273132,8,1161,312,1205,354,,,,,,,,,,
1265,car,0.5544160604476929,9,1005,307,1069,340,,,,,,,,,,
1265,car,0.5510637164115906,16,1339,325,1372,352,,,,,,,,,,
1265,car,0.41371795535087585,13,1364,325,1398,356,,,,,,,,,,
1265,car,0.36929431557655334,1,1388,324,1431,360,,,,,,,,,,
1265,person,0.3303007185459137,42,965,292,985,346,,,,,,,,,,
1265,car,0.31054145097732544,1,1425,322,1473,365,,,,,,,,,,
1265,car,0.30396318435668945,5,1255,318,1276,339,,,,,,,,,,
1265,car,0.2981112003326416,1,1400,323,1454,365,,,,,,,,,,
1265,car,0.2967354655265808,1,1407,326,1445,367,,,,,,,,,,
1265,car,0.2763969898223877,5,1223,323,1244,339,,,,,,,,,,
1266,car,0.8811790943145752,33,1050,308,1178,399,,,,,,,,,,
1266,car,0.8410966992378235,3,1425,325,1583,428,,,,,,,,,,
1266,person,0.8263382911682129,19,343,256,414,457,,,,,,,,,,
1266,person,0.8177938461303711,49,252,270,317,455,,,,,,,,,,
1266,car,0.7791695594787598,10,1302,320,1343,350,,,,,,,,,,
1266,person,0.7681484818458557,7,887,293,912,365,,,,,,,,,,
1266,car,0.7466752529144287,8,1161,312,1204,355,,,,,,,,,,
1266,car,0.7388626933097839,10,1272,320,1304,347,,,,,,,,,,
1266,car,0.5526408553123474,13,1340,325,1372,352,,,,,,,,,,
1266,car,0.5475996136665344,9,1007,307,1060,340,,,,,,,,,,
1266,car,0.416999489068985,1,1364,325,1397,356,,,,,,,,,,
1266,person,0.3859440088272095,42,965,292,985,347,,,,,,,,,,
1266,car,0.3625285029411316,14,1511,318,1566,349,,,,,,,,,,
1266,car,0.3430841863155365,1,1387,325,1431,360,,,,,,,,,,
1266,car,0.34292319416999817,1,1402,324,1454,365,,,,,,,,,,
1266,car,0.34155774116516113,5,1255,317,1276,339,,,,,,,,,,
1266,car,0.31636255979537964,1,1404,330,1440,366,,,,,,,,,,
1266,car,0.27909567952156067,5,1223,323,1244,339,,,,,,,,,,
1267,car,0.884692907333374,33,1044,308,1177,401,,,,,,,,,,
1267,car,0.8721168637275696,3,1421,327,1575,425,,,,,,,,,,
1267,person,0.8124902844429016,19,347,254,417,458,,,,,,,,,,
1267,person,0.801960825920105,49,256,269,320,455,,,,,,,,,,
1267,person,0.7824025750160217,7,887,293,911,366,,,,,,,,,,
1267,car,0.770863950252533,10,1302,320,1343,350,,,,,,,,,,
1267,car,0.7421641945838928,8,1160,313,1203,356,,,,,,,,,,
1267,car,0.7294631004333496,10,1272,320,1305,347,,,,,,,,,,
1267,car,0.5683903098106384,9,1006,306,1059,339,,,,,,,,,,
1267,car,0.5215142369270325,13,1339,325,1372,351,,,,,,,,,,
1267,car,0.4011565148830414,1,1363,325,1397,355,,,,,,,,,,
1267,car,0.36332640051841736,5,1255,317,1277,339,,,,,,,,,,
1267,person,0.35610032081604004,42,966,292,984,346,,,,,,,,,,
1267,car,0.3494705259799957,14,1512,317,1567,352,,,,,,,,,,
1267,car,0.31825852394104004,1,1388,326,1431,360,,,,,,,,,,
1267,car,0.29654255509376526,5,1222,323,1245,339,,,,,,,,,,
1267,car,0.28641000390052795,1,1403,323,1457,362,,,,,,,,,,
1267,car,0.2531208097934723,1,1395,326,1445,364,,,,,,,,,,
1268,car,0.8739697337150574,33,1039,309,1173,401,,,,,,,,,,
1268,car,0.8663328289985657,3,1418,329,1565,424,,,,,,,,,,
1268,person,0.8264393210411072,49,259,269,324,455,,,,,,,,,,
1268,person,0.805584192276001,19,352,256,422,458,,,,,,,,,,
1268,person,0.7815885543823242,7,887,292,911,366,,,,,,,,,,
1268,car,0.7714634537696838,10,1302,321,1343,350,,,,,,,,,,
1268,car,0.749382495880127,8,1158,316,1202,356,,,,,,,,,,
1268,car,0.7303896546363831,10,1273,320,1307,347,,,,,,,,,,
1268,car,0.5630021095275879,9,1006,307,1059,339,,,,,,,,,,
1268,car,0.5152246356010437,13,1339,325,1372,351,,,,,,,,,,
1268,car,0.3781297206878662,1,1364,325,1398,355,,,,,,,,,,
1268,car,0.34927693009376526,5,1255,317,1277,339,,,,,,,,,,
1268,person,0.31297239661216736,42,966,291,984,346,,,,,,,,,,
1268,car,0.3095734715461731,1,1388,326,1430,360,,,,,,,,,,
1268,car,0.2960609197616577,14,1511,318,1566,357,,,,,,,,,,
1268,car,0.27391964197158813,5,1221,324,1245,339,,,,,,,,,,
1268,car,0.26693063974380493,1,1410,324,1460,361,,,,,,,,,,
1268,car,0.25488170981407166,1,1422,325,1498,360,,,,,,,,,,
1269,car,0.8797849416732788,33,1036,308,1172,403,,,,,,,,,,
1269,car,0.8535957336425781,1,1415,327,1558,422,,,,,,,,,,
1269,person,0.8441624045372009,19,354,255,425,455,,,,,,,,,,
1269,person,0.8155569434165955,49,261,270,328,453,,,,,,,,,,
1269,person,0.775256335735321,7,886,292,911,366,,,,,,,,,,
1269,car,0.7697096467018127,10,1303,321,1343,350,,,,,,,,,,
1269,car,0.7435048818588257,8,1159,321,1202,356,,,,,,,,,,
1269,car,0.7168977856636047,10,1273,320,1307,347,,,,,,,,,,
1269,car,0.5205830931663513,13,1339,325,1372,351,,,,,,,,,,
1269,car,0.498337984085083,9,1007,306,1057,338,,,,,,,,,,
1269,car,0.40676242113113403,13,1363,325,1397,355,,,,,,,,,,
1269,car,0.3928973376750946,5,1255,318,1277,339,,,,,,,,,,
1269,car,0.3260818421840668,13,1388,327,1430,360,,,,,,,,,,
1269,person,0.2709966003894806,42,967,292,984,340,,,,,,,,,,
1269,car,0.26946955919265747,13,1389,333,1424,362,,,,,,,,,,
1269,car,0.2665468454360962,5,1221,324,1244,339,,,,,,,,,,
1270,car,0.8743301033973694,33,1030,308,1169,404,,,,,,,,,,
1270,person,0.869718074798584,19,353,254,428,457,,,,,,,,,,
1270,car,0.8670767545700073,1,1412,324,1552,420,,,,,,,,,,
1270,person,0.8384654521942139,49,264,270,334,453,,,,,,,,,,
1270,car,0.7496737241744995,10,1303,321,1343,350,,,,,,,,,,
1270,person,0.7443817853927612,7,886,293,911,367,,,,,,,,,,
1270,car,0.7367479801177979,8,1153,319,1202,356,,,,,,,,,,
1270,car,0.6891667246818542,10,1274,320,1307,347,,,,,,,,,,
1270,car,0.5168858766555786,16,1339,325,1372,351,,,,,,,,,,
1270,car,0.4532189667224884,5,1255,317,1277,339,,,,,,,,,,
1270,car,0.44095245003700256,13,1388,327,1436,361,,,,,,,,,,
1270,car,0.42141103744506836,13,1363,325,1397,355,,,,,,,,,,
1270,car,0.4128255546092987,9,1006,306,1056,339,,,,,,,,,,
1270,car,0.2950941026210785,5,1220,323,1243,339,,,,,,,,,,
1271,car,0.8755446076393127,33,1025,308,1165,407,,,,,,,,,,
1271,car,0.8685080409049988,1,1408,325,1545,418,,,,,,,,,,
1271,person,0.8640011548995972,19,353,254,429,458,,,,,,,,,,
1271,person,0.7994154691696167,49,266,269,335,456,,,,,,,,,,
1271,person,0.7724131941795349,7,886,294,910,367,,,,,,,,,,
1271,car,0.745783805847168,8,1151,318,1202,357,,,,,,,,,,
1271,car,0.7384465932846069,10,1303,321,1343,350,,,,,,,,,,
1271,car,0.6742616891860962,10,1275,320,1308,347,,,,,,,,,,
